accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall,Epoch
0.9189441204071045,0.20373663306236267,0.9080612659454346,0.9172274470329285,0.4101449251174927,14.75263500213623,0.40843021869659424,1.0,24
0.926086962223053,0.19344668090343475,0.9187919497489929,0.9212651252746582,0.46521738171577454,4.549801349639893,0.4323076903820038,1.0,25
0.9347826242446899,0.16725721955299377,0.9270414710044861,0.9320322871208191,0.4318840503692627,3.4360008239746094,0.41753342747688293,1.0,26
0.9378882050514221,0.16722749173641205,0.9292389750480652,0.9367429614067078,0.6159420013427734,1.1753016710281372,0.5149253606796265,0.982206404209137,27
0.9316770434379578,0.17179955542087555,0.9248322248458862,0.9273216724395752,0.7043478488922119,1.0068837404251099,0.5817409753799438,0.9750889539718628,28
0.9310559034347534,0.1879926174879074,0.931693971157074,0.9179003834724426,0.7072463631629944,1.3298035860061646,0.9876543283462524,0.2846975028514862,29
0.9366459846496582,0.1652577668428421,0.9217105507850647,0.94279944896698,0.8695651888847351,0.4102582335472107,0.7616438269615173,0.9893238544464111,30
0.936956524848938,0.1654820293188095,0.9262458682060242,0.9380888342857361,0.9159420132637024,0.3068670928478241,0.8409786224365234,0.9786477088928223,31
0.939130425453186,0.16344629228115082,0.9334677457809448,0.9347240924835205,0.6289855241775513,1.0436652898788452,0.5232774615287781,1.0,32
0.9484472274780273,0.13458865880966187,0.9370861053466797,0.9522207379341125,0.8797101378440857,0.390657901763916,0.7946428656578064,0.9501779079437256,33
0.944409966468811,0.1419878751039505,0.9412559270858765,0.9380888342857361,0.8797101378440857,0.2997353672981262,0.8235294222831726,0.8967971801757812,34
0.9555900692939758,0.12029792368412018,0.9515803456306458,0.9522207379341125,0.9333333373069763,0.19923341274261475,0.9501915574073792,0.8825622797012329,35
0.9515528082847595,0.12081688642501831,0.9463087320327759,0.948855996131897,0.9028985500335693,0.30096179246902466,0.9279999732971191,0.8256227970123291,36
0.9465838670730591,0.1398063451051712,0.9421265125274658,0.9421265125274658,0.9057971239089966,0.24955685436725616,0.9122137427330017,0.8505337834358215,37
0.9596273303031921,0.11198251694440842,0.9562584161758423,0.9562584161758423,0.4724637567996979,4.0579352378845215,0.43565890192985535,1.0,38
0.951242208480835,0.12825167179107666,0.9427048563957214,0.9522207379341125,0.9202898740768433,0.24989256262779236,0.8445122241973877,0.9857650995254517,39
0.9527950286865234,0.12147853523492813,0.9482526779174805,0.9495289325714111,0.9289855360984802,0.23590512573719025,0.9202898740768433,0.9039145708084106,40
0.9496894478797913,0.12734872102737427,0.9436997175216675,0.9475101232528687,0.8753623366355896,0.44230586290359497,0.801857590675354,0.9217081665992737,41
0.9534161686897278,0.13510379195213318,0.9477211833000183,0.9515478014945984,0.886956512928009,0.33835113048553467,0.9634703397750854,0.7508896589279175,42
0.947826087474823,0.13527098298072815,0.9387483596801758,0.948855996131897,0.9159420132637024,0.23717419803142548,0.9338521361351013,0.854092538356781,43
0.9664596319198608,0.09559735655784607,0.9642857313156128,0.9629878997802734,0.6637681126594543,2.5508954524993896,1.0,0.1743772178888321,44
0.9611801505088806,0.11339391767978668,0.9564051032066345,0.9596231579780579,0.8550724387168884,0.41358762979507446,0.9371980428695679,0.690391480922699,45
0.9618012309074402,0.0980256050825119,0.9570757746696472,0.960296094417572,0.9420289993286133,0.20406673848628998,0.9688715934753418,0.8861209750175476,46
0.9577639698982239,0.11194968223571777,0.9536290168762207,0.954912543296814,0.9405797123908997,0.17772813141345978,0.976190447807312,0.8754448294639587,47
0.9596273303031921,0.1078542023897171,0.958108127117157,0.954239547252655,0.8724637627601624,0.4152085781097412,0.9948717951774597,0.690391480922699,48
0.969565212726593,0.08538571000099182,0.9645247459411621,0.9697173833847046,0.8898550868034363,0.3568398654460907,0.9638009071350098,0.7580071091651917,49
0.9745341539382935,0.07555730640888214,0.9686248302459717,0.976446807384491,0.9507246613502502,0.17712070047855377,0.9215016961097717,0.9608541131019592,50
0.9652174115180969,0.09328015893697739,0.961693525314331,0.9629878997802734,0.8579710125923157,0.6298084259033203,0.7781155109405518,0.9110320210456848,51
0.967391312122345,0.096379354596138,0.9643577933311462,0.9650067090988159,0.8710144758224487,0.4327842891216278,0.760869562625885,0.9964413046836853,52
0.9686335325241089,0.08256329596042633,0.9669588804244995,0.9650067090988159,0.9521738886833191,0.17595124244689941,0.9366196990013123,0.9466192126274109,53
0.9689440727233887,0.0858520120382309,0.9651006460189819,0.9676985144615173,0.9376811385154724,0.222459614276886,0.8765822649002075,0.9857650995254517,54
0.9795030951499939,0.06500442326068878,0.977150559425354,0.9784656763076782,0.9318840503692627,0.20781323313713074,0.987500011920929,0.8434163928031921,55
0.9763975143432617,0.06366486847400665,0.9763513803482056,0.9724091291427612,0.8057971000671387,0.7104793190956116,0.6771084070205688,1.0,56
0.9739130139350891,0.07784230262041092,0.9717361927032471,0.9717361927032471,0.699999988079071,1.0641303062438965,0.5761317014694214,0.9964413046836853,57
0.9763975143432617,0.06770846247673035,0.9757084846496582,0.9730821251869202,0.9434782862663269,0.21605266630649567,0.9763779640197754,0.8825622797012329,58
0.9736024737358093,0.07194800674915314,0.9679358601570129,0.9751009345054626,0.9246376752853394,0.25464504957199097,0.8658146858215332,0.9644128084182739,59
0.9816769957542419,0.05669241026043892,0.9778968691825867,0.982503354549408,0.8608695864677429,0.4517867863178253,0.9512194991111755,0.6939501762390137,60
0.9683229923248291,0.09222962707281113,0.9694707989692688,0.9616419672966003,0.5246376991271973,3.9384102821350098,0.4614121615886688,1.0,61
0.9745341539382935,0.06829894334077835,0.9724091291427612,0.9724091291427612,0.9217391014099121,0.2429598569869995,0.9348658919334412,0.8683273792266846,62
0.9776397347450256,0.06897497177124023,0.9707057476043701,0.9811574816703796,0.834782600402832,0.7147234082221985,0.928205132484436,0.6441280841827393,63
0.9776397347450256,0.06304071843624115,0.9764150977134705,0.9751009345054626,0.7956521511077881,0.8118530511856079,0.6658768057823181,1.0,64
0.9813664555549622,0.059329330921173096,0.9766042828559875,0.9831762909889221,0.8144927620887756,0.8027268648147583,0.6898263096809387,0.9893238544464111,65
0.9801242351531982,0.06432755291461945,0.9784656763076782,0.9784656763076782,0.6710144877433777,1.4485852718353271,0.5531495809555054,1.0,66
0.980434775352478,0.056366801261901855,0.9810683131217957,0.976446807384491,0.9376811385154724,0.2073306143283844,0.9020270109176636,0.9501779079437256,67
0.9826086759567261,0.05499584600329399,0.9811574816703796,0.9811574816703796,0.9347826242446899,0.21239535510540009,0.9244604110717773,0.9145907759666443,68
